time	step	loss	loss_ma25	lr	tokens_seen_b
2026-05-29T04:46:44+08:00	38480	3.52082682	3.50968627	6.90501780679e-05	3.78273792
2026-05-29T04:47:15+08:00	38500	3.55911207	3.50917721	6.89305879958e-05	3.78470400
2026-05-29T04:47:47+08:00	38520	3.50983047	3.51029686	6.88111504651e-05	3.78667008
2026-05-29T04:48:19+08:00	38540	3.46741152	3.50606816	6.86918656655e-05	3.78863616
2026-05-29T04:48:51+08:00	38560	3.40201306	3.50371887	6.85727337865e-05	3.79060224
2026-05-29T04:49:22+08:00	38580	3.49057674	3.50892924	6.84537550172e-05	3.79256832
2026-05-29T04:49:54+08:00	38600	3.63555980	3.51767179	6.83349295466e-05	3.79453440
2026-05-29T04:50:26+08:00	38620	3.37484217	3.51306139	6.82162575632e-05	3.79650048
2026-05-29T04:50:58+08:00	38640	3.43464756	3.51183283	6.80977392556e-05	3.79846656
2026-05-29T04:51:29+08:00	38660	3.59038925	3.51381542	6.79793748119e-05	3.80043264
2026-05-29T04:52:01+08:00	38680	3.42969775	3.50700051	6.786116442e-05	3.80239872
2026-05-29T04:52:33+08:00	38700	3.50030851	3.50388902	6.77431082677e-05	3.80436480
2026-05-29T04:53:05+08:00	38720	3.54278708	3.50198536	6.76252065424e-05	3.80633088
2026-05-29T04:53:36+08:00	38740	3.43951797	3.49697273	6.75074594313e-05	3.80829696
2026-05-29T04:54:08+08:00	38760	3.49518371	3.50023547	6.73898671214e-05	3.81026304
2026-05-29T04:54:40+08:00	38780	3.45081711	3.49348037	6.72724297994e-05	3.81222912
2026-05-29T04:55:12+08:00	38800	3.45762062	3.48820632	6.71551476517e-05	3.81419520
2026-05-29T04:55:43+08:00	38820	3.50098085	3.49244819	6.70380208647e-05	3.81616128
2026-05-29T04:56:15+08:00	38840	3.53915882	3.49319358	6.69210496242e-05	3.81812736
2026-05-29T04:56:47+08:00	38860	3.47314119	3.49155167	6.6804234116e-05	3.82009344
2026-05-29T04:57:19+08:00	38880	3.40080833	3.48979882	6.66875745256e-05	3.82205952
2026-05-29T04:57:50+08:00	38900	3.58046937	3.49037981	6.65710710381e-05	3.82402560
2026-05-29T04:58:22+08:00	38920	3.37378216	3.48283884	6.64547238387e-05	3.82599168
2026-05-29T04:58:54+08:00	38940	3.40757656	3.47980560	6.6338533112e-05	3.82795776
2026-05-29T04:59:26+08:00	38960	3.40982056	3.47947520	6.62224990426e-05	3.82992384
2026-05-29T04:59:57+08:00	38980	3.42850041	3.47578215	6.61066218146e-05	3.83188992
2026-05-29T05:00:29+08:00	39000	3.57581449	3.47645024	6.59909016121e-05	3.83385600
2026-05-29T05:01:01+08:00	39020	3.50748301	3.47635634	6.58753386188e-05	3.83582208
2026-05-29T05:01:33+08:00	39040	3.53294277	3.47897759	6.57599330182e-05	3.83778816
2026-05-29T05:02:05+08:00	39060	3.60585260	3.48713118	6.56446849935e-05	3.83975424
2026-05-29T05:02:37+08:00	39080	3.51863861	3.48825365	6.55295947278e-05	3.84172032
2026-05-29T05:03:08+08:00	39100	3.60410023	3.48699527	6.54146624037e-05	3.84368640
2026-05-29T05:03:40+08:00	39120	3.59005928	3.49560395	6.52998882038e-05	3.84565248
2026-05-29T05:04:12+08:00	39140	3.48932934	3.49779122	6.51852723104e-05	3.84761856
2026-05-29T05:04:44+08:00	39160	3.52924585	3.49534549	6.50708149053e-05	3.84958464
2026-05-29T05:05:16+08:00	39180	3.49828529	3.49808899	6.49565161704e-05	3.85155072
2026-05-29T05:05:48+08:00	39200	3.35889173	3.49243232	6.48423762872e-05	3.85351680
2026-05-29T05:06:19+08:00	39220	3.54454899	3.49250279	6.47283954367e-05	3.85548288
2026-05-29T05:06:51+08:00	39240	3.50181389	3.49499463	6.46145738002e-05	3.85744896
2026-05-29T05:07:23+08:00	39260	3.38688421	3.49066265	6.45009115582e-05	3.85941504
2026-05-29T05:07:55+08:00	39280	3.44414735	3.49039586	6.43874088913e-05	3.86138112
2026-05-29T05:08:26+08:00	39300	3.48552275	3.49151195	6.42740659796e-05	3.86334720
2026-05-29T05:08:58+08:00	39320	3.43363571	3.48881814	6.41608830032e-05	3.86531328
2026-05-29T05:09:30+08:00	39340	3.60271406	3.49136035	6.40478601417e-05	3.86727936
2026-05-29T05:10:02+08:00	39360	3.46822119	3.49116355	6.39349975747e-05	3.86924544
2026-05-29T05:10:33+08:00	39380	3.59218264	3.49881852	6.38222954813e-05	3.87121152
2026-05-29T05:11:05+08:00	39400	3.63028812	3.50081127	6.37097540404e-05	3.87317760
2026-05-29T05:11:37+08:00	39420	3.46807122	3.50458283	6.35973734308e-05	3.87514368
2026-05-29T05:12:09+08:00	39440	3.54810166	3.51020384	6.3485153831e-05	3.87710976
2026-05-29T05:12:43+08:00	39460	3.64202690	3.51949209	6.3373095419e-05	3.87907584
2026-05-29T05:13:16+08:00	39480	3.52953887	3.52353363	6.32611983729e-05	3.88104192
2026-05-29T05:13:49+08:00	39500	3.58661318	3.52396558	6.31494628703e-05	3.88300800
2026-05-29T05:14:22+08:00	39520	3.51301050	3.52418668	6.30378890885e-05	3.88497408
2026-05-29T05:14:54+08:00	39540	3.54157877	3.52453212	6.29264772049e-05	3.88694016
2026-05-29T05:15:27+08:00	39560	3.55483890	3.52249157	6.28152273962e-05	3.88890624
2026-05-29T05:15:59+08:00	39580	3.45825672	3.52007629	6.27041398392e-05	3.89087232
2026-05-29T05:16:31+08:00	39600	3.47298956	3.51483187	6.25932147102e-05	3.89283840
2026-05-29T05:17:03+08:00	39620	3.52839589	3.51236533	6.24824521853e-05	3.89480448
2026-05-29T05:17:34+08:00	39640	3.67476392	3.51978271	6.23718524404e-05	3.89677056
2026-05-29T05:18:06+08:00	39660	3.50983167	3.51900615	6.22614156512e-05	3.89873664
2026-05-29T05:18:38+08:00	39680	3.63913536	3.52464015	6.21511419929e-05	3.90070272
2026-05-29T05:19:10+08:00	39700	3.49488926	3.53008005	6.20410316407e-05	3.90266880
2026-05-29T05:19:41+08:00	39720	3.42255330	3.52520022	6.19310847695e-05	3.90463488
2026-05-29T05:20:13+08:00	39740	3.46545362	3.52374581	6.18213015537e-05	3.90660096
2026-05-29T05:20:45+08:00	39760	3.43981028	3.52586286	6.17116821677e-05	3.90856704
2026-05-29T05:21:17+08:00	39780	3.63916922	3.53366373	6.16022267856e-05	3.91053312
2026-05-29T05:21:48+08:00	39800	3.55663371	3.53650817	6.14929355811e-05	3.91249920
2026-05-29T05:22:20+08:00	39820	3.49477625	3.53895379	6.13838087279e-05	3.91446528
2026-05-29T05:22:52+08:00	39840	3.48140693	3.53410151	6.12748463991e-05	3.91643136
2026-05-29T05:23:24+08:00	39860	3.50993633	3.53577011	6.11660487678e-05	3.91839744
2026-05-29T05:23:56+08:00	39880	3.41793704	3.52880029	6.10574160067e-05	3.92036352
2026-05-29T05:24:28+08:00	39900	3.37233829	3.51848229	6.09489482883e-05	3.92232960
2026-05-29T05:25:00+08:00	39920	3.50790572	3.52007567	6.08406457849e-05	3.92429568
2026-05-29T05:25:33+08:00	39940	3.57339382	3.52108736	6.07325086684e-05	3.92626176
2026-05-29T05:26:06+08:00	39960	3.53443360	3.51678363	6.06245371106e-05	3.92822784
2026-05-29T05:26:39+08:00	39980	3.45176625	3.51367272	6.05167312827e-05	3.93019392
2026-05-29T05:27:12+08:00	40000	3.50673342	3.51047753	6.04090913562e-05	3.93216000
2026-05-29T05:27:47+08:00	40020	3.52309084	3.51088075	6.03016175017e-05	3.93412608
2026-05-29T05:28:19+08:00	40040	3.47934628	3.50839145	6.01943098901e-05	3.93609216
2026-05-29T05:28:51+08:00	40060	3.50895143	3.50655595	6.00871686917e-05	3.93805824
2026-05-29T05:29:23+08:00	40080	3.51845121	3.50896373	5.99801940765e-05	3.94002432
2026-05-29T05:29:55+08:00	40100	3.67717123	3.51713099	5.98733862146e-05	3.94199040
2026-05-29T05:30:26+08:00	40120	3.55508566	3.51819859	5.97667452753e-05	3.94395648
2026-05-29T05:30:58+08:00	40140	3.57284641	3.51412189	5.96602714282e-05	3.94592256
2026-05-29T05:31:30+08:00	40160	3.49784851	3.51364256	5.95539648422e-05	3.94788864
2026-05-29T05:32:02+08:00	40180	3.59573030	3.51190636	5.94478256862e-05	3.94985472
2026-05-29T05:32:34+08:00	40200	3.29964018	3.50409639	5.93418541286e-05	3.95182080
2026-05-29T05:33:05+08:00	40220	3.41359043	3.50373788	5.92360503378e-05	3.95378688
2026-05-29T05:33:37+08:00	40240	3.62460995	3.51010413	5.91304144816e-05	3.95575296
2026-05-29T05:34:09+08:00	40260	3.57911205	3.51567620	5.9024946728e-05	3.95771904
2026-05-29T05:34:40+08:00	40280	3.49909782	3.51007335	5.89196472443e-05	3.95968512
2026-05-29T05:35:12+08:00	40300	3.44009781	3.50541191	5.88145161977e-05	3.96165120
2026-05-29T05:35:44+08:00	40320	3.53993630	3.50721831	5.87095537552e-05	3.96361728
2026-05-29T05:36:16+08:00	40340	3.47658873	3.50702559	5.86047600834e-05	3.96558336
2026-05-29T05:36:48+08:00	40360	3.59739017	3.51052374	5.85001353487e-05	3.96754944
2026-05-29T05:37:19+08:00	40380	3.41499710	3.51040614	5.83956797172e-05	3.96951552
2026-05-29T05:37:51+08:00	40400	3.48160028	3.51477662	5.82913933549e-05	3.97148160
2026-05-29T05:38:24+08:00	40420	3.43994379	3.51205814	5.81872764272e-05	3.97344768
2026-05-29T05:38:56+08:00	40440	3.47393727	3.50807988	5.80833290996e-05	3.97541376
2026-05-29T05:39:29+08:00	40460	3.58172512	3.50997154	5.79795515369e-05	3.97737984
2026-05-29T05:40:02+08:00	40480	3.45216799	3.50998761	5.78759439042e-05	3.97934592
2026-05-29T05:40:34+08:00	40500	3.43079901	3.50695024	5.77725063657e-05	3.98131200
2026-05-29T05:41:06+08:00	40520	3.57202768	3.50890771	5.76692390859e-05	3.98327808
2026-05-29T05:41:38+08:00	40540	3.44138813	3.50738938	5.75661422286e-05	3.98524416
2026-05-29T05:42:10+08:00	40560	3.40872335	3.50338026	5.74632159576e-05	3.98721024
2026-05-29T05:42:42+08:00	40580	3.46475887	3.50123257	5.73604604362e-05	3.98917632
2026-05-29T05:43:14+08:00	40600	3.51408005	3.49470892	5.72578758277e-05	3.99114240
2026-05-29T05:43:46+08:00	40620	3.57682610	3.49557854	5.7155462295e-05	3.99310848
2026-05-29T05:44:18+08:00	40640	3.48276281	3.49197519	5.70532200006e-05	3.99507456
2026-05-29T05:44:49+08:00	40660	3.53736067	3.49355568	5.69511491068e-05	3.99704064
2026-05-29T05:45:21+08:00	40680	3.58176947	3.49299725	5.68492497759e-05	3.99900672
2026-05-29T05:45:53+08:00	40700	3.54205227	3.50269373	5.67475221695e-05	4.00097280
2026-05-29T05:46:25+08:00	40720	3.42177105	3.50302095	5.66459664491e-05	4.00293888
2026-05-29T05:46:56+08:00	40740	3.49849653	3.49797642	5.65445827761e-05	4.00490496
2026-05-29T05:47:28+08:00	40760	3.53785968	3.49632632	5.64433713115e-05	4.00687104
2026-05-29T05:48:00+08:00	40780	3.64847207	3.50230129	5.63423322158e-05	4.00883712
2026-05-29T05:48:32+08:00	40800	3.37141323	3.49955391	5.62414656496e-05	4.01080320
2026-05-29T05:49:04+08:00	40820	3.52720881	3.49904481	5.6140771773e-05	4.01276928
2026-05-29T05:49:35+08:00	40840	3.47092772	3.49881837	5.60402507459e-05	4.01473536
2026-05-29T05:50:07+08:00	40860	3.45625544	3.49317298	5.5939902728e-05	4.01670144
2026-05-29T05:50:39+08:00	40880	3.54089117	3.49820874	5.58397278784e-05	4.01866752
2026-05-29T05:51:11+08:00	40900	3.64930677	3.50491700	5.57397263564e-05	4.02063360
2026-05-29T05:51:43+08:00	40920	3.52062440	3.50814423	5.56398983206e-05	4.02259968
2026-05-29T05:52:15+08:00	40940	3.48240089	3.50848277	5.55402439297e-05	4.02456576
2026-05-29T05:52:48+08:00	40960	3.48718977	3.50470136	5.54407633418e-05	4.02653184
2026-05-29T05:53:20+08:00	40980	3.46096945	3.50505342	5.53414567148e-05	4.02849792
2026-05-29T05:53:52+08:00	41000	3.30332184	3.49995433	5.52423242066e-05	4.03046400
2026-05-29T05:54:24+08:00	41020	3.44770765	3.49498153	5.51433659744e-05	4.03243008
2026-05-29T05:54:56+08:00	41040	3.48834801	3.49685992	5.50445821754e-05	4.03439616
2026-05-29T05:55:28+08:00	41060	3.56505013	3.50311299	5.49459729665e-05	4.03636224
2026-05-29T05:56:00+08:00	41080	3.44227839	3.50221377	5.48475385042e-05	4.03832832
2026-05-29T05:56:31+08:00	41100	3.46921062	3.50041900	5.47492789449e-05	4.04029440
2026-05-29T05:57:03+08:00	41120	3.59381008	3.50109836	5.46511944444e-05	4.04226048
2026-05-29T05:57:35+08:00	41140	3.40461016	3.49797225	5.45532851587e-05	4.04422656
2026-05-29T05:58:07+08:00	41160	3.56755877	3.49918017	5.44555512431e-05	4.04619264
2026-05-29T05:58:39+08:00	41180	3.44329429	3.49364117	5.43579928529e-05	4.04815872
2026-05-29T05:59:10+08:00	41200	3.63798904	3.49747864	5.42606101429e-05	4.05012480
2026-05-29T05:59:42+08:00	41220	3.49493885	3.50040535	5.41634032677e-05	4.05209088
2026-05-29T06:00:14+08:00	41240	3.56215811	3.50295181	5.40663723818e-05	4.05405696
2026-05-29T06:00:46+08:00	41260	3.40833354	3.49777077	5.39695176392e-05	4.05602304
2026-05-29T06:01:17+08:00	41280	3.48655891	3.49129424	5.38728391936e-05	4.05798912
2026-05-29T06:01:49+08:00	41300	3.44205618	3.49411996	5.37763371986e-05	4.05995520
2026-05-29T06:02:21+08:00	41320	3.44080496	3.49066381	5.36800118074e-05	4.06192128
2026-05-29T06:02:53+08:00	41340	3.50364137	3.49197235	5.3583863173e-05	4.06388736
2026-05-29T06:03:26+08:00	41360	3.58462214	3.49710702	5.3487891448e-05	4.06585344
2026-05-29T06:03:58+08:00	41380	3.54035664	3.49708564	5.33920967848e-05	4.06781952
2026-05-29T06:04:31+08:00	41400	3.44823694	3.48904284	5.32964793355e-05	4.06978560
2026-05-29T06:05:04+08:00	41420	3.39578915	3.48404943	5.3201039252e-05	4.07175168
2026-05-29T06:05:36+08:00	41440	3.37747049	3.47985222	5.31057766857e-05	4.07371776
2026-05-29T06:06:08+08:00	41460	3.56736279	3.48305914	5.3010691788e-05	4.07568384
2026-05-29T06:06:40+08:00	41480	3.53266788	3.48592708	5.29157847098e-05	4.07764992
2026-05-29T06:07:12+08:00	41500	3.57888985	3.49694980	5.28210556018e-05	4.07961600
2026-05-29T06:07:44+08:00	41520	3.60105848	3.50308383	5.27265046145e-05	4.08158208
2026-05-29T06:08:16+08:00	41540	3.47726965	3.50264070	5.26321318979e-05	4.08354816
2026-05-29T06:08:48+08:00	41560	3.47416115	3.49900514	5.25379376019e-05	4.08551424
2026-05-29T06:09:20+08:00	41580	3.58054876	3.50453595	5.24439218761e-05	4.08748032
2026-05-29T06:09:51+08:00	41600	3.47738552	3.50486295	5.23500848697e-05	4.08944640
2026-05-29T06:10:23+08:00	41620	3.51879215	3.50186223	5.22564267318e-05	4.09141248
2026-05-29T06:10:55+08:00	41640	3.58121109	3.50892627	5.2162947611e-05	4.09337856
2026-05-29T06:11:27+08:00	41660	3.48804212	3.50574560	5.20696476559e-05	4.09534464
2026-05-29T06:11:59+08:00	41680	3.37764883	3.50311978	5.19765270144e-05	4.09731072
2026-05-29T06:12:31+08:00	41700	3.56282949	3.50011340	5.18835858346e-05	4.09927680
2026-05-29T06:13:03+08:00	41720	3.43491387	3.49771240	5.17908242639e-05	4.10124288
2026-05-29T06:13:35+08:00	41740	3.53319979	3.49655407	5.16982424497e-05	4.10320896
2026-05-29T06:14:07+08:00	41760	3.41139936	3.49667670	5.16058405389e-05	4.10517504
2026-05-29T06:14:39+08:00	41780	3.42246389	3.49411290	5.15136186784e-05	4.10714112
2026-05-29T06:15:11+08:00	41800	3.51354313	3.49697238	5.14215770144e-05	4.10910720
2026-05-29T06:15:44+08:00	41820	3.53279114	3.50065183	5.13297156932e-05	4.11107328
2026-05-29T06:16:16+08:00	41840	3.65119743	3.50655407	5.12380348606e-05	4.11303936
2026-05-29T06:16:48+08:00	41860	3.30476475	3.49535977	5.11465346622e-05	4.11500544
2026-05-29T06:17:20+08:00	41880	3.31967258	3.48653241	5.10552152433e-05	4.11697152
2026-05-29T06:17:52+08:00	41900	3.53218365	3.48989028	5.09640767488e-05	4.11893760
2026-05-29T06:18:23+08:00	41920	3.40307760	3.49018182	5.08731193236e-05	4.12090368
2026-05-29T06:18:55+08:00	41940	3.43124151	3.49233266	5.07823431119e-05	4.12286976
2026-05-29T06:19:27+08:00	41960	3.37155175	3.48450022	5.0691748258e-05	4.12483584
2026-05-29T06:19:59+08:00	41980	3.58668613	3.48666095	5.06013349057e-05	4.12680192
2026-05-29T06:20:30+08:00	42000	3.49988890	3.48350091	5.05111031986e-05	4.12876800
2026-05-29T06:21:02+08:00	42020	3.53667259	3.48092547	5.04210532799e-05	4.13073408
2026-05-29T06:21:34+08:00	42040	3.49487448	3.48162967	5.03311852926e-05	4.13270016
2026-05-29T06:22:06+08:00	42060	3.54730701	3.48455550	5.02414993794e-05	4.13466624
2026-05-29T06:22:37+08:00	42080	3.50677919	3.48160472	5.01519956827e-05	4.13663232
2026-05-29T06:23:09+08:00	42100	3.55733013	3.48480250	5.00626743447e-05	4.13859840
2026-05-29T06:23:41+08:00	42120	3.64704800	3.48993274	4.99735355071e-05	4.14056448
2026-05-29T06:24:13+08:00	42140	3.52585554	3.48771852	4.98845793115e-05	4.14253056
2026-05-29T06:24:45+08:00	42160	3.53023100	3.48940607	4.97958058992e-05	4.14449664
2026-05-29T06:25:16+08:00	42180	3.36948395	3.48907948	4.9707215411e-05	4.14646272
2026-05-29T06:25:48+08:00	42200	3.49025631	3.48617655	4.96188079878e-05	4.14842880
2026-05-29T06:26:20+08:00	42220	3.47457123	3.48776284	4.95305837697e-05	4.15039488
2026-05-29T06:26:52+08:00	42240	3.50773907	3.48674441	4.9442542897e-05	4.15236096
2026-05-29T06:27:24+08:00	42260	3.45097351	3.48832738	4.93546855094e-05	4.15432704
2026-05-29T06:27:56+08:00	42280	3.62473679	3.49641829	4.92670117464e-05	4.15629312
2026-05-29T06:28:28+08:00	42300	3.53648520	3.49733598	4.91795217473e-05	4.15825920
2026-05-29T06:29:01+08:00	42320	3.42848063	3.49316356	4.90922156509e-05	4.16022528
2026-05-29T06:29:33+08:00	42340	3.55904865	3.48947761	4.90050935959e-05	4.16219136
2026-05-29T06:30:05+08:00	42360	3.41223359	3.49377636	4.89181557206e-05	4.16415744
2026-05-29T06:30:37+08:00	42380	3.47922873	3.50015861	4.8831402163e-05	4.16612352
2026-05-29T06:31:09+08:00	42400	3.47450686	3.49785153	4.8744833061e-05	4.16808960
2026-05-29T06:31:41+08:00	42420	3.59290385	3.50544458	4.86584485519e-05	4.17005568
2026-05-29T06:32:12+08:00	42440	3.56052017	3.51061573	4.85722487729e-05	4.17202176
2026-05-29T06:32:44+08:00	42460	3.57107210	3.51859654	4.8486233861e-05	4.17398784
2026-05-29T06:33:16+08:00	42480	3.37332201	3.51006198	4.84004039526e-05	4.17595392
2026-05-29T06:33:48+08:00	42500	3.55735016	3.51236043	4.8314759184e-05	4.17792000
2026-05-29T06:34:19+08:00	42520	3.41894841	3.50765146	4.82292996913e-05	4.17988608
2026-05-29T06:34:51+08:00	42540	3.35947728	3.50223557	4.81440256102e-05	4.18185216
2026-05-29T06:35:23+08:00	42560	3.49982691	3.50033637	4.80589370759e-05	4.18381824
2026-05-29T06:35:55+08:00	42580	3.45109034	3.49810882	4.79740342238e-05	4.18578432
2026-05-29T06:36:26+08:00	42600	3.56800342	3.49853575	4.78893171884e-05	4.18775040
2026-05-29T06:36:58+08:00	42620	3.54157448	3.49431681	4.78047861045e-05	4.18971648
2026-05-29T06:37:30+08:00	42640	3.44545889	3.49110094	4.77204411061e-05	4.19168256
2026-05-29T06:38:02+08:00	42660	3.55306244	3.49201420	4.76362823273e-05	4.19364864
2026-05-29T06:38:34+08:00	42680	3.52114868	3.49808079	4.75523099016e-05	4.19561472
2026-05-29T06:39:06+08:00	42700	3.58328652	3.50180200	4.74685239623e-05	4.19758080
2026-05-29T06:39:38+08:00	42720	3.58130264	3.50607125	4.73849246426e-05	4.19954688
2026-05-29T06:40:11+08:00	42740	3.38391089	3.50111813	4.73015120752e-05	4.20151296
2026-05-29T06:40:45+08:00	42760	3.44914865	3.50104513	4.72182863925e-05	4.20347904
2026-05-29T06:41:19+08:00	42780	3.47277689	3.49496674	4.71352477266e-05	4.20544512
2026-05-29T06:41:52+08:00	42800	3.46512556	3.49211235	4.70523962094e-05	4.20741120
2026-05-29T06:42:25+08:00	42820	3.34879494	3.48892492	4.69697319724e-05	4.20937728
2026-05-29T06:42:57+08:00	42840	3.63149405	3.49182274	4.6887255147e-05	4.21134336
2026-05-29T06:43:29+08:00	42860	3.50319099	3.49546103	4.68049658641e-05	4.21330944
2026-05-29T06:44:01+08:00	42880	3.49241304	3.49598841	4.67228642542e-05	4.21527552
2026-05-29T06:44:32+08:00	42900	3.60067558	3.50103516	4.66409504479e-05	4.21724160
2026-05-29T06:45:04+08:00	42920	3.44091034	3.49495542	4.65592245751e-05	4.21920768
2026-05-29T06:45:36+08:00	42940	3.58997250	3.49613351	4.64776867657e-05	4.22117376
2026-05-29T06:46:08+08:00	42960	3.41131306	3.48974315	4.63963371491e-05	4.22313984
2026-05-29T06:46:39+08:00	42980	3.59924436	3.49878004	4.63151758544e-05	4.22510592
2026-05-29T06:47:11+08:00	43000	3.54500961	3.49828642	4.62342030105e-05	4.22707200
2026-05-29T06:47:43+08:00	43020	3.53893995	3.50308608	4.61534187461e-05	4.22903808
2026-05-29T06:48:15+08:00	43040	3.52691555	3.50978361	4.60728231893e-05	4.23100416
2026-05-29T06:48:46+08:00	43060	3.50365424	3.50993670	4.59924164682e-05	4.23297024
2026-05-29T06:49:18+08:00	43080	3.47631431	3.51094566	4.59121987104e-05	4.23493632
2026-05-29T06:49:50+08:00	43100	3.37298250	3.50314483	4.58321700433e-05	4.23690240
2026-05-29T06:50:22+08:00	43120	3.45992136	3.49987870	4.57523305939e-05	4.23886848
2026-05-29T06:50:53+08:00	43140	3.46606588	3.50070298	4.56726804891e-05	4.24083456
2026-05-29T06:51:26+08:00	43160	3.52368212	3.49952777	4.55932198553e-05	4.24280064
2026-05-29T06:51:59+08:00	43180	3.54038572	3.50029725	4.55139488186e-05	4.24476672
2026-05-29T06:52:33+08:00	43200	3.51395750	3.49752409	4.5434867505e-05	4.24673280
2026-05-29T06:53:07+08:00	43220	3.49890184	3.49422806	4.535597604e-05	4.24869888
2026-05-29T06:53:41+08:00	43240	3.49010611	3.49847587	4.52772745489e-05	4.25066496
2026-05-29T06:54:15+08:00	43260	3.44015002	3.49811592	4.51987631566e-05	4.25263104
2026-05-29T06:54:48+08:00	43280	3.56840801	3.50194117	4.51204419879e-05	4.25459712
2026-05-29T06:55:21+08:00	43300	3.60652804	3.50759727	4.50423111669e-05	4.25656320
2026-05-29T06:55:54+08:00	43320	3.39534378	3.50945922	4.49643708179e-05	4.25852928
2026-05-29T06:56:26+08:00	43340	3.42676210	3.50126994	4.48866210646e-05	4.26049536
2026-05-29T06:56:58+08:00	43360	3.45139647	3.49919816	4.48090620304e-05	4.26246144
2026-05-29T06:57:30+08:00	43380	3.56389666	3.50205750	4.47316938385e-05	4.26442752
2026-05-29T06:58:02+08:00	43400	3.53168869	3.49929803	4.46545166118e-05	4.26639360
2026-05-29T06:58:34+08:00	43420	3.40300798	3.49778193	4.45775304726e-05	4.26835968
2026-05-29T06:59:06+08:00	43440	3.56102061	3.49662386	4.45007355434e-05	4.27032576
2026-05-29T06:59:37+08:00	43460	3.54251432	3.50187191	4.44241319461e-05	4.27229184
2026-05-29T07:00:09+08:00	43480	3.41778207	3.49461342	4.43477198022e-05	4.27425792
2026-05-29T07:00:41+08:00	43500	3.53829002	3.49434464	4.42714992332e-05	4.27622400
2026-05-29T07:01:13+08:00	43520	3.52447748	3.49376614	4.41954703599e-05	4.27819008
2026-05-29T07:01:44+08:00	43540	3.58111095	3.49593395	4.41196333033e-05	4.28015616
2026-05-29T07:02:16+08:00	43560	3.57687759	3.49886289	4.40439881836e-05	4.28212224
2026-05-29T07:02:49+08:00	43580	3.52213526	3.50069572	4.3968535121e-05	4.28408832
2026-05-29T07:03:22+08:00	43600	3.42905188	3.50293850	4.38932742353e-05	4.28605440
2026-05-29T07:03:57+08:00	43620	3.49973035	3.50453086	4.38182056459e-05	4.28802048
2026-05-29T07:04:32+08:00	43640	3.60964966	3.51027421	4.37433294722e-05	4.28998656
2026-05-29T07:05:08+08:00	43660	3.31798649	3.50204638	4.36686458329e-05	4.29195264
2026-05-29T07:05:43+08:00	43680	3.54730701	3.50232324	4.35941548467e-05	4.29391872
2026-05-29T07:06:18+08:00	43700	3.57013130	3.50457019	4.35198566318e-05	4.29588480
2026-05-29T07:06:53+08:00	43720	3.47522593	3.50362315	4.34457513063e-05	4.29785088
2026-05-29T07:07:28+08:00	43740	3.58938694	3.50759439	4.33718389877e-05	4.29981696
2026-05-29T07:08:03+08:00	43760	3.61191416	3.51446495	4.32981197935e-05	4.30178304
2026-05-29T07:08:37+08:00	43780	3.48527622	3.51113968	4.32245938406e-05	4.30374912
2026-05-29T07:09:12+08:00	43800	3.46667862	3.50554570	4.31512612459e-05	4.30571520
2026-05-29T07:09:46+08:00	43820	3.56092048	3.51216877	4.30781221258e-05	4.30768128
2026-05-29T07:10:20+08:00	43840	3.54927540	3.51706930	4.30051765964e-05	4.30964736
2026-05-29T07:10:53+08:00	43860	3.61610222	3.52365753	4.29324247735e-05	4.31161344
2026-05-29T07:11:27+08:00	43880	3.49182987	3.52077486	4.28598667727e-05	4.31357952
2026-05-29T07:11:59+08:00	43900	3.51258755	3.52001081	4.27875027092e-05	4.31554560
2026-05-29T07:12:32+08:00	43920	3.51605654	3.52453276	4.27153326978e-05	4.31751168
2026-05-29T07:13:04+08:00	43940	3.57819605	3.52521977	4.26433568531e-05	4.31947776
2026-05-29T07:13:36+08:00	43960	3.57973099	3.52670844	4.25715752895e-05	4.32144384
2026-05-29T07:14:07+08:00	43980	3.38465738	3.52538345	4.24999881209e-05	4.32340992
2026-05-29T07:14:39+08:00	44000	3.49419832	3.52361979	4.2428595461e-05	4.32537600
2026-05-29T07:15:11+08:00	44020	3.44989133	3.52063634	4.23573974232e-05	4.32734208
2026-05-29T07:15:43+08:00	44040	3.47202539	3.51627292	4.22863941204e-05	4.32930816
2026-05-29T07:16:15+08:00	44060	3.57143402	3.51605517	4.22155856655e-05	4.33127424
2026-05-29T07:16:47+08:00	44080	3.56730509	3.51786197	4.21449721709e-05	4.33324032
2026-05-29T07:17:20+08:00	44100	3.59929037	3.52467151	4.20745537486e-05	4.33520640
2026-05-29T07:17:53+08:00	44120	3.65045619	3.53070054	4.20043305106e-05	4.33717248
2026-05-29T07:18:27+08:00	44140	3.54680967	3.52818694	4.19343025682e-05	4.33913856
2026-05-29T07:19:00+08:00	44160	3.61423302	3.54003680	4.18644700328e-05	4.34110464
2026-05-29T07:19:34+08:00	44180	3.57012081	3.54094935	4.17948330151e-05	4.34307072
2026-05-29T07:20:07+08:00	44200	3.52614975	3.53919009	4.17253916258e-05	4.34503680
2026-05-29T07:20:41+08:00	44220	3.45109367	3.53822480	4.16561459751e-05	4.34700288
2026-05-29T07:21:14+08:00	44240	3.39518213	3.53045661	4.15870961729e-05	4.34896896
2026-05-29T07:21:48+08:00	44260	3.42047548	3.52279906	4.1518242329e-05	4.35093504
2026-05-29T07:22:21+08:00	44280	3.52724195	3.52447769	4.14495845525e-05	4.35290112
